21-132,AP,Starościn,Starościn,,5 A
09-440,UP,Staroźreby,Staroźreby,Kościelna,39
78-460,AP,Stary Chwalim,Stary Chwalim,,39
17-204,AP,Stary Kornin,Stary Kornin,,72
07-303,UP,Stary Lubotyń,Stary Lubotyń,,42 A
33-340,UP,Stary Sącz,Stary Sącz,Stefana Batorego,19
33-342,FUP,Stary Sącz,Barcice Dolne,,53
33-386,FUP,Stary Sącz,Podegrodzie,,399
57-120,AP,Stary Wiązów,Stary Wiązów,,77
77-220,AP,Starzno,Starzno,,4
28-200,AP,Staszów,Staszów,Konstytucji 3 Maja,6 H
28-204,AP,Staszów,Staszów,Krakowska,49
28-200,UP,Staszów 1,Staszów,Kolejowa,1
28-210,FUP,Staszów 1,Bogoria,Rynek,28
28-236,FUP,Staszów 1,Rytwiany,Armii Krajowej,8
28-203,FUP,Staszów 1,Staszów,Jana Pawła II,10
28-225,FUP,Staszów 1,Szydłów,Szkolna,5
62-820,UP,Stawiszyn,Stawiszyn,Zamkowa,1
62-831,FUP,Stawiszyn,Korzeniew,,112
87-701,AP,Stawki,Stawki,Kochanowskiego,1
26-220,UP,Stąporków,Stąporków,Marszałka Józefa Piłsudskiego,137
11-221,AP,Stega Mała,Stega Mała,,12
82-103,UP,Stegna,Stegna,Gdańska,30
82-103,FUP,Stegna,Drewnica,Wiślana,10
82-120,FUP,Stegna,Krynica Morska,Gdańska,81
82-110,FUP,Stegna,Sztutowo,Szkolna,14
08-320,UP,Sterdyń,Sterdyń,Wojska Polskiego,11
14-111,AP,Stębark,Stębark,,64 A
62-060,UP,Stęszew,Stęszew,Poznańska,21
83-322,UP,Stężyca,Stężyca,Jana III Sobieskiego,2
83-320,FUP,Stężyca,Sulęczyno,Szydlicka,1
07-104,UP,Stoczek k. Małkini,Stoczek,Kolejowa,5 A
21-450,UP,Stoczek Łukowski,Stoczek Łukowski,Wyzwolenia,6
21-450,FUP,Stoczek Łukowski,Jedlanka,Ks. Wacława Leszkiewicza,2
21-426,FUP,Stoczek Łukowski,Wola Mysłowska,,57
86-212,UP,Stolno,Stolno,,112
28-130,UP,Stopnica,Stopnica,Plac Józefa Piłsudskiego,7
76-220,AP,Stowięcino,Stowięcino,,31
19-420,AP,Stożne,Stożne,,35
46-320,AP,Strojec,Strojec,Częstochowska,80
26-804,UP,Stromiec,Stromiec,Piaski,4
23-206,AP,Stróża,Stróża,Kraśnicka,90
43-246,UP,Strumień,Strumień,Pocztowa,9
62-060,AP,Strykowo,Strykowo,Bukowska,34
95-010,UP,Stryków k. Łodzi,Stryków,Stary Rynek,1
95-011,FUP,Stryków k. Łodzi,Bratoszewice,Szkolna,10
97-500,AP,Strzałków,Strzałków,Reymonta,35
42-286,AP,Strzebiń,Strzebiń,Lubliniecka,15 B
39-223,AP,Strzegocice,Strzegocice,,103 A
06-123,AP,Strzegocin,Strzegocin,,77
58-150,UP,Strzegom,Strzegom,Tadeusza Kościuszki,12
58-150,AP,Strzegom,Strzegom,Aleja Wojska Polskiego,74
58-150,AP,Strzegom,Strzegom,Kasztanowa,2
58-151,AP,Strzegom,Strzegom,Legnicka,14 R
06-445,UP,Strzegowo,Strzegowo,Wyzwolenia,25
66-500,UP,Strzelce Krajeńskie,Strzelce Krajeńskie,Gorzowska,1
66-542,FUP,Strzelce Krajeńskie,Zwierzyn,Wojska Polskiego,20
66-500,AP,Strzelce Krajeńskie,Strzelce Krajeńskie,Juliusza Słowackiego,17
47-100,AP,Strzelce Opolskie,Strzelce Opolskie,Ludowa,2 D
47-100,UP,Strzelce Opolskie 1,Strzelce Opolskie,Marka Prawego,18
47-180,FUP,Strzelce Opolskie 1,Izbicko,Gogolińska,6
47-133,FUP,Strzelce Opolskie 1,Jemielnica,Korfantego,8
47-100,FUP,Strzelce Opolskie 1,Strzelce Opolskie,Kardynała Stefana Wyszyńskiego,16
72-204,AP,Strzelewo Szczecińskie,Strzelewo,,11
57-100,UP,Strzelin,Strzelin,Pocztowa,11
57-100,FUP,Strzelin,Borów,Wrocławska,16
57-100,FUP,Strzelin,Prusy,Pocztowa,27
57-100,FUP,Strzelin,Przeworno,Pocztowa,15
57-100,FUP,Strzelin,Wiązów,Pocztowa,1
57-103,AP,Strzelin,Strzelin,Dzierżoniowska,16 B
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1740 / 1767,STR
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1741 / 1767,STR
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
57-100,AP,Strzelin,Strzelin,Leśna,6
49-330,AP,Strzelniki,Strzelniki,,19
88-320,UP,Strzelno,Strzelno,św. Ducha,32
88-324,FUP,Strzelno,Jeziora Wielkie,,34
84-222,AP,Strzepcz,Strzepcz,ks. Józefa Rotty,16
23-107,UP,Strzyżewice,Strzyżewice,,109
62-214,AP,Strzyżewo Kościelne,Strzyżewo Kościelne,,123
42-575,UP,Strzyżowice k. Będzina,Strzyżowice,Belna,1
38-100,UP,Strzyżów n. Wisłokiem,Strzyżów,Parkowa,7
72-405,AP,Stuchowo,Stuchowo,,65/3
43-215,AP,Studzienice,Studzienice,Kosów,2
21-498,AP,Styrzyniec,Styrzyniec,Słoneczna,100
89-525,AP,Sucha,Sucha,Główna,23
34-200,UP,Sucha Beskidzka,Sucha Beskidzka,Adama Mickiewicza,50
34-211,FUP,Sucha Beskidzka,Budzów,,503
34-200,FUP,Sucha Beskidzka,Krzeszów,,78
34-232,FUP,Sucha Beskidzka,Lachowice,,181
34-224,FUP,Sucha Beskidzka,Maków Podhalański,Kościuszki,2
34-220,FUP,Sucha Beskidzka,Maków Podhalański,Rynek,7
34-200,FUP,Sucha Beskidzka,Stryszawa,,736 A
34-210,FUP,Sucha Beskidzka,Zembrzyce,Rynek,158
34-201,AP,Sucha Beskidzka,Sucha Beskidzka,Adama Mickiewicza,36 A
26-130,UP,Suchedniów,Suchedniów,Bugaj,1
26-140,FUP,Suchedniów,Kamionki,,62
26-131,AP,Suchedniów,Suchedniów,Powstańców 1863 r.,69 C
16-150,UP,Suchowola,Suchowola,Plac Kościuszki,27
16-130,FUP,Suchowola,Janów,Sokólska,9
16-150,FUP,Suchowola,Korycin,Knyszyńska,2 A
08-125,UP,Suchożebry,Suchożebry,Aleksandry Ogińskiej,11
62-002,UP,Suchy Las,Suchy Las,pl. Nowy Rynek,3
62-003,FUP,Suchy Las,Biedrusko,Parkowa,3
62-002,FUP,Suchy Las,Chludowo,Obornicka,1
62-002,FUP,Suchy Las,Złotniki,Plac Grzybowy,14
27-407,AP,Sudół,Sudół,,216 B
32-856,AP,Sufczyn,Sufczyn,,480/A
66-100,UP,Sulechów 1,Sulechów,Aleja Wielkopolska,4
66-101,FUP,Sulechów 1,Sulechów,Mieszka I,4
66-100,FUP,Sulechów 1,Trzebiechów,Sulechowska,2
97-330,UP,Sulejów,Sulejów,Konecka,41
97-332,AP,Sulejów,Sulejów,Piotrkowska,55 A
05-072,AP,Sulejówek,Sulejówek,Kombatantów II Wojny Światowej,55
05-070,UP,Sulejówek 1,Sulejówek,Pocztowa,4
05-071,UP,Sulejówek 3,Sulejówek (Miłosna),3 Maja,5
05-079,FUP,Sulejówek 3,Okuniew,Rynek,10
69-200,UP,Sulęcin,Sulęcin,Jana Kilińskiego,9
69-210,FUP,Sulęcin,Lubniewice,pl. Wolności,1
69-211,FUP,Sulęcin,Wędrzyn,,1
63-040,AP,Sulęcinek,Sulęcinek,Klonowa,65
32-341,AP,Sulisławice,Sulisławice,,129
27-670,AP,Sulisławice,Sulisławice,,124 A
55-052,AP,Sulistrowice,Sulistrowice,Jagiellońska,7
78-500,AP,Suliszewo,Suliszewo,,78
98-338,UP,Sulmierzyce k. Radomska,Sulmierzyce,Urzędowa,1
98-337,FUP,Sulmierzyce k. Radomska,Strzelce Wielkie,Częstochowska,14
32-440,UP,Sułkowice,Sułkowice,Zagumnie,70
32-045,UP,Sułoszowa,Sułoszowa,Krakowska,139
22-448,UP,Sułów,Sułów,,143
56-301,AP,Sułów,Sułów,Milicka,23 A/2
83-214,AP,Sumin,Sumin,,23
16-030,UP,Supraśl,Supraśl,Cieliczańska,2
18-520,AP,Surały,Surały,,3
22-672,UP,Susiec,Susiec,Tomaszowska,100
14-240,UP,Susz,Susz,Słowiańska,24
16-400,UP,Suwałki 1,Suwałki,Generała Kazimierza Pułaskiego,52
16-400,FUP,Suwałki 1,Bakałarzewo,Filipowska,2
16-400,FUP,Suwałki 1,Jeleniewo,Suwalska,49 B
16-427,FUP,Suwałki 1,Przerośl,Rynek,26
16-420,FUP,Suwałki 1,Raczki,Plac Kościuszki,36
16-400,FUP,Suwałki 1,Suwałki,Generała Józefa Dwernickiego,15/206
16-431,FUP,Suwałki 1,Suwałki,Klonowa,41 A
16-400,FUP,Suwałki 1,Suwałki,Teofila Noniewicza,10
16-433,FUP,Suwałki 1,Suwałki,Ludwika Michała Paca,5 G
16-430,FUP,Suwałki 1,Suwałki,Północna,27 A
16-400,FUP,Suwałki 1,Suwałki,Ludwika Waryńskiego,45
16-400,FUP,Suwałki 1,Suwałki,Ludwika Waryńskiego,24
16-401,UP,Suwałki 3,Suwałki,Sejneńska,13
16-402,UP,Suwałki 4,Suwałki,Tadeusza Kościuszki,25
16-433,UP,Suwałki 8,Suwałki,Ludwika Michała Paca,5 G
62-017,UP,Swarzędz 1,Swarzędz,Dworcowa,7
63-005,FUP,Swarzędz 1,Kleszczewo,Poznańska,4 B
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1741 / 1767,SWA
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1742 / 1767,SWA
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
62-016,FUP,Swarzędz 1,Swarzędz,os. Dąbrowszczaków,25
62-019,FUP,Swarzędz 1,Swarzędz,Graniczna,63
62-018,FUP,Swarzędz 1,skrytki/przegródki,,
62-020,FUP,Swarzędz 1,Swarzędz,Piaski,11
21-536,AP,Swory,Swory,Kościelna,13
56-500,UP,Syców,Syców,Adama Mickiewicza,8
56-505,FUP,Syców,Dziadowa Kłoda,1 Maja,10
56-513,FUP,Syców,Międzybórz,Rynek,4
56-501,AP,Syców,Syców,Parkowa,9 E
64-915,AP,Sypniewo,Sypniewo,Mickiewicza,57
44-361,AP,Syrynia,Syrynia,Powstańców Śląskich,49
87-304,AP,Szabda,Szabda,Sądowa,39
38-331,AP,Szalowa,Szalowa,,18
64-820,AP,Szamocin,Szamocin,Rynek,20
64-500,UP,Szamotuły,Szamotuły,Dworcowa,11
64-500,FUP,Szamotuły,Kaźmierz,Szamotulska,22 A
64-530,FUP,Szamotuły,skrytki/przegródki,,
64-520,FUP,Szamotuły,Obrzycko,Lipowy Pl.,14
64-500,FUP,Szamotuły,Ostroróg,Wroniecka,10
64-500,FUP,Szamotuły,Szamotuły,Sportowa,33 A
64-500,AP,Szamotuły,Szamotuły,Powstańców Wielkopolskich,17
28-100,AP,Szaniec,Szaniec,Kielecka,14
23-225,UP,Szastarka,Szastarka,Lubelska,5
34-460,AP,Szczawnica,Szczawnica,pl. Dietla,4 A
33-371,AP,Szczawnik,Szczawnik,,29 B
22-460,UP,Szczebrzeszyn,Szczebrzeszyn,Zamojska,13
71-036,AP,Szczecin,Szczecin,Leopolda Okulickiego,46
71-837,AP,Szczecin,Szczecin,Policka,51
71-686,AP,Szczecin,Szczecin,Przyjaciół Żołnierza,4/PAW.3
70-405,UP,Szczecin 1,Szczecin,Bogurodzicy,1
70-405,FUP,Szczecin 1,Szczecin,Aleja Niepodległości,43
70-950,UP,Szczecin 2,Szczecin,Dworcowa,20
70-950,FUP,Szczecin 2,Szczecin,Krzysztofa Kolumba,1
70-950,FUP,Szczecin 2,Szczecin,Gabriela Narutowicza,13 E/6
70-950,FUP,Szczecin 2,Szczecin,Wyzwolenia Al.,44 A
70-358,UP,Szczecin 3,Szczecin,Pocztowa,5
70-953,UP,Szczecin 3,skrytki/przegródki,,
71-071,FUP,Szczecin 3,Szczecin,Aleja Bohaterów Warszawy,40
70-334,UP,Szczecin 4,Szczecin,Aleja Piastów,13
71-507,UP,Szczecin 5,Szczecin,Wyzwolenia Al.,70
70-965,UP,Szczecin 5,skrytki/przegródki,,
71-545,FUP,Szczecin 5,Szczecin,św. Marcina,2
70-520,FUP,Szczecin 5,Szczecin,Jana Matejki,22
70-520,FUP,Szczecin 5,Szczecin,pl. Rodła,8/716
71-141,UP,Szczecin 6,Szczecin,Adama Mickiewicza,120
70-961,UP,Szczecin 6,skrytki/przegródki,,
71-119,FUP,Szczecin 6,Szczecin,Jodłowa,23 C
71-141,FUP,Szczecin 6,Szczecin,Joachima Lelewela,8 A
71-141,FUP,Szczecin 6,Szczecin,Waleriana Łukasińskiego,38 C
71-217,FUP,Szczecin 6,skrytki/przegródki,,
71-119,FUP,Szczecin 6,Szczecin,Stanisława Ignacego Witkiewicza,49/U-5
71-611,UP,Szczecin 8,Szczecin,Stanisława Dubois,9
70-966,UP,Szczecin 8,skrytki/przegródki,,
71-022,UP,Szczecin 10,Szczecin,Krakowska,19
72-001,FUP,Szczecin 10,Kołbaskowo,,16
72-005,FUP,Szczecin 10,Przecław,,58
71-004,FUP,Szczecin 10,Szczecin,Eugeniusza Kwiatkowskiego,1/11
71-022,FUP,Szczecin 10,Szczecin,Antoniego Ledóchowskiego,19
70-821,UP,Szczecin 12,Szczecin,Emilii Gierczak,32
70-838,FUP,Szczecin 12,Szczecin,Goleniowska,27
70-896,FUP,Szczecin 12,Szczecin,Kasztanowe Os.,4/C
70-765,UP,Szczecin 18,Szczecin,Batalionów Chłopskich,79
70-772,FUP,Szczecin 18,Szczecin,Andre Citroena,2
70-745,FUP,Szczecin 18,Szczecin,Metalowa,30
70-788,FUP,Szczecin 18,Szczecin,Seledynowa,20
71-047,UP,Szczecin 26,Szczecin,Hrubieszowska,56
71-044,UP,Szczecin 26,skrytki/przegródki,,
71-688,UP,Szczecin 27,Szczecin,Obotrycka,6
71-661,FUP,Szczecin 27,Szczecin,Komuny Paryskiej,40/U4
71-831,FUP,Szczecin 27,Szczecin,Ogrodnicza,90
71-787,FUP,Szczecin 27,Szczecin,Rostocka,111
71-831,FUP,Szczecin 27,Szczecin,Stołczyńska,149
71-611,FUP,Szczecin 27,skrytki/przegródki,,
71-730,FUP,Szczecin 27,Szczecin,Strzałowska,46
71-830,FUP,Szczecin 27,Szczecin,Zamknięta,2
70-428,UP,Szczecin 30,Szczecin,Plac Grunwaldzki,1/2
70-474,UP,Szczecin 34,Szczecin,Aleja Wojska Polskiego,35
70-137,UP,Szczecin 37,Szczecin,Milczańska,51 A
70-100,FUP,Szczecin 37,Szczecin,Powstańców Śląskich,2/U4
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1742 / 1767,SZC
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1743 / 1767,SZC
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
70-018,FUP,Szczecin 37,Szczecin,Włościańska,1
70-779,UP,Szczecin 39,Szczecin,Łubinowa,16
70-779,FUP,Szczecin 39,Szczecin,Bałtycka,38
70-799,FUP,Szczecin 39,Szczecin,Jarosława Iwaszkiewicza,86 B
70-777,FUP,Szczecin 39,Szczecin,Jasna,72 U
70-793,FUP,Szczecin 39,Szczecin,Niedźwiedzia,16/U3
70-779,FUP,Szczecin 39,Szczecin,Przyszłości,30
70-894,FUP,Szczecin 39,skrytki/przegródki,,
70-779,FUP,Szczecin 39,Szczecin,Swojska,4
71-449,UP,Szczecin 41,Szczecin,Fryderyka Chopina,26
71-449,FUP,Szczecin 41,Szczecin,ks. Jana Dzierżonia,51
71-449,FUP,Szczecin 41,Szczecin,Łucznicza,56 B
71-793,FUP,Szczecin 41,Szczecin,Złotowska,90
71-250,UP,Szczecin 43,Szczecin,Władysława Szafera,186
71-216,FUP,Szczecin 43,Bezrzecze,Koralowa,86
71-257,FUP,Szczecin 43,Szczecin,Sebastiana Klonowica,46 A/U3
71-250,FUP,Szczecin 43,Szczecin,Emila Zegadłowicza,12
71-371,FUP,Szczecin 43,skrytki/przegródki,,
70-901,PP,Szczecin Z101,Szczecin,Franciszka Ksawerego Druckiego-Lubeckiego,1 C
70-952,PP,Szczecin Z101,skrytki/przegródki,,
78-400,UP,Szczecinek 1,Szczecinek,Boh. Warszawy,36
78-425,FUP,Szczecinek 1,Biały Bór,Słupska,15
78-404,FUP,Szczecinek 1,Szczecinek,Karlińska,19
78-400,FUP,Szczecinek 1,Szczecinek,Koszalińska,62 A
78-403,FUP,Szczecinek 1,Szczecinek,Spółdzielcza,8
78-402,FUP,Szczecinek 1,Szczecinek,Kardynała Stefana Wyszyńskiego,69
78-401,FUP,Szczecinek 1,Szczecinek,Plac Zesłańców Sybiru,1
78-410,UP,Szczecinek 2,Szczecinek,Dworcowa,2
42-445,UP,Szczekociny,Szczekociny,Senatorska,2
88-306,AP,Szczepanowo,Szczepanowo,Barcińska,1
97-420,UP,Szczerców,Szczerców,Żeromskiego,2
33-230,UP,Szczucin,Szczucin,Piłsudskiego,17
33-220,FUP,Szczucin,Bolesław,,175
33-203,FUP,Szczucin,Borki,,B/N
33-221,FUP,Szczucin,Mędrzechów,,8
19-230,UP,Szczuczyn,Szczuczyn,Jana Kilińskiego,61
19-213,FUP,Szczuczyn,Radziłów,pl. 500-lecia,2
76-223,AP,Szczypkowice,Szczypkowice,,30
43-370,UP,Szczyrk,Szczyrk,Beskidzka,101
43-370,FUP,Szczyrk,Buczkowice,Lipowska,730
43-374,FUP,Szczyrk,skrytki/przegródki,,
59-727,AP,Szczytnica,Szczytnica,,110
32-112,AP,Szczytniki,Szczytniki,,30/3
12-102,AP,Szczytno,Szczytno,Zbigniewa Sobieszczańskiego,22
12-100,UP,Szczytno 1,Szczytno,Polska,22
12-130,FUP,Szczytno 1,Pasym,Pocztowa,1
12-102,FUP,Szczytno 1,Szczytno,Tadeusza Kościuszki,17
12-101,FUP,Szczytno 1,Szczytno,Solidarności,6
12-140,FUP,Szczytno 1,Świętajno,Dworcowa,17
12-160,FUP,Szczytno 1,Wielbark,Władysława Jagiełły,1
98-356,AP,Szczyty,Szczyty,Wieluńska,30
38-200,AP,Szebnie,Szebnie,,140
84-217,UP,Szemud,Szemud,Wejherowska,19
18-213,AP,Szepietowo-Żaki,Szepietowo-Żaki,,8 B
38-246,UP,Szerzyny,Szerzyny,,521
63-930,AP,Szkaradowo,Szkaradowo,,40
58-580,UP,Szklarska Poręba 1,Szklarska Poręba,Jedności Narodowej,8
63-000,AP,Szlachcin,Szlachcin,,33 A
48-254,AP,Szonów,Szonów,,39
37-500,AP,Szówsko,Szówsko,Książąt Czartoryskich,29
67-300,UP,Szprotawa,Szprotawa,Plac Komuny Paryskiej,2
67-321,FUP,Szprotawa,Leszno Górne,Bolesławiecka,7
67-320,FUP,Szprotawa,Małomice,Jana Pawła II,31
67-311,FUP,Szprotawa,Niegosławice,,55
82-411,AP,Szropy,Szropy,,B/N
16-310,UP,Sztabin,Sztabin,Augustowska,60
82-400,UP,Sztum,Sztum,Mickiewicza,27
82-400,FUP,Sztum,Mikołajki Pomorskie,Dzierzgońska,4
82-420,FUP,Sztum,Ryjewo,Lipowa,2
82-410,FUP,Sztum,Stary Targ,Nowotarska,1
82-402,AP,Sztum,Sztum,Lipowa,3
82-401,AP,Sztum,Sztum,Młyńska,10
89-200,UP,Szubin,Szubin,3 Maja,24
89-203,FUP,Szubin,Rynarzewo,Bydgoska,1
89-205,FUP,Szubin,Tur,Bydgoska,15
16-113,AP,Szudziałowo,Szudziałowo,Centralna,25
78-600,AP,Szwecja,Szwecja,Szkolna,17
26-500,UP,Szydłowiec k. Radomia,Szydłowiec,Tadeusza Kościuszki,181
26-510,FUP,Szydłowiec k. Radomia,Chlewiska,Szkolna,5
26-502,FUP,Szydłowiec k. Radomia,Jastrząb,Plac Niepodległości,5
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1743 / 1767,SZY
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1744 / 1767,SZY
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
26-503,FUP,Szydłowiec k. Radomia,Mirów Stary,,35
26-505,FUP,Szydłowiec k. Radomia,Orońsko,Szkolna,8
26-500,FUP,Szydłowiec k. Radomia,Szydłowiec,Stanisława Staszica,17
64-930,AP,Szydłowo,Szydłowo,,6
14-100,AP,Szyldak,Szyldak,Spacerowa,4
82-224,AP,Szymankowo,Szymankowo,Główna,15 A
12-100,AP,Szymany,Szymany,,4 H
83-315,AP,Szymbark,Szymbark,Szymbarskich Zakładników,1
38-311,AP,Szymbark,Szymbark,,501
47-100,AP,Szymiszów,Szymiszów,Wolności,39
16-050,AP,Szymki,Szymki,,57
59-151,AP,Szymocin,Szymocin,,38
66-433,AP,Ściechów,Ściechów,,115 A
57-410,AP,Ścinawka Średnia,Ścinawka Średnia,Mickiewicza,11
34-323,UP,Ślemień,Ślemień,rynek Rynek,9
62-561,UP,Ślesin k. Konina,Ślesin,Kleczewska,14
62-563,FUP,Ślesin k. Konina,Licheń Stary,Klasztorna,3
89-530,UP,Śliwice,Śliwice,Dworcowa,37
48-210,AP,Śmicz,Śmicz,,50
64-030,UP,Śmigiel,Śmigiel,Leszczyńska,2
63-100,UP,Śrem 1,Śrem,20 Października Pl.,41
63-100,FUP,Śrem 1,Dolsk,Wyzwolenia Pl.,18
63-101,FUP,Śrem 1,Śrem,Dezyderego Chłapowskiego,3
63-102,FUP,Śrem 1,Śrem,Artura Grottgera,48
63-100,FUP,Śrem 1,Śrem,Przemysłowa,1
63-103,FUP,Śrem 1,skrytki/przegródki,,
55-300,UP,Środa Śląska,Środa Śląska,Kolejowa,25
55-300,FUP,Środa Śląska,Kostomłoty,Wrocławska,3
55-311,FUP,Środa Śląska,skrytki/przegródki,,
55-300,FUP,Środa Śląska,Lutynia,Kościuszki,69
55-333,FUP,Środa Śląska,skrytki/przegródki,,
55-320,FUP,Środa Śląska,Malczyce,1 Maja,60
55-300,FUP,Środa Śląska,Miękinia,Pocztowa,2
55-330,FUP,Środa Śląska,skrytki/przegródki,,
55-300,FUP,Środa Śląska,Mrozów,Wyzwolenia,22
55-340,FUP,Środa Śląska,Udanin,Główna,73
63-002,AP,Środa Wielkopolska,Środa Wielkopolska,Kórnicka,40
63-003,AP,Środa Wielkopolska,Środa Wielkopolska,os. Osiedle Prymasa Wyszyńskiego,6 B/34
63-000,UP,Środa Wielkopolska 1,Środa Wielkopolska,Dąbrowskiego,31
63-000,FUP,Środa Wielkopolska 1,Dominowo,Centralna,8
63-001,FUP,Środa Wielkopolska 1,Środa Wielkopolska,Poselska,18
63-020,FUP,Środa Wielkopolska 1,Zaniemyśl,Poznańska,27
58-102,AP,Świdnica,Świdnica,Armii Krajowej,7
58-100,AP,Świdnica Śląska,Świdnica,Księcia Bolka Świdnickiego,16
58-100,AP,Świdnica Śląska,Świdnica,Kazimierza Wielkiego,1
58-100,AP,Świdnica Śląska,Świdnica,Kliczkowska,18
58-100,UP,Świdnica Śląska 1,Świdnica,pl. Grunwaldzki,1
58-140,FUP,Świdnica Śląska 1,Jaworzyna Śląska,1 Maja,28
58-124,FUP,Świdnica Śląska 1,Marcinowice,Świdnicka,1
58-100,FUP,Świdnica Śląska 1,Świdnica,Jana Boduena de Courtenay,2
58-100,FUP,Świdnica Śląska 1,Świdnica,Karola Marcinkowskiego,16
58-100,FUP,Świdnica Śląska 1,Świdnica,Siostrzana,7 A
58-100,FUP,Świdnica Śląska 1,Świdnica,Strzegomska,2
58-100,FUP,Świdnica Śląska 1,Świdnica,Westerplatte,50
58-101,FUP,Świdnica Śląska 1,skrytki/przegródki,,
58-100,FUP,Świdnica Śląska 1,Świdnica,Wrocławska,23
58-105,FUP,Świdnica Śląska 1,Świdnica,Ludwika Zamenhofa,42
58-130,FUP,Świdnica Śląska 1,Żarów,Armii Krajowej,42
21-040,UP,Świdnik k. Lublina 1,Świdnik,Kosynierów,12
21-046,FUP,Świdnik k. Lublina 1,Świdnik,Racławicka,38-44
21-040,FUP,Świdnik k. Lublina 1,Świdnik,Szkolna,4
21-047,UP,Świdnik k. Lublina 5,Świdnik,Niepodległości,13
78-300,UP,Świdwin 1,Świdwin,Plac Jana Pawła II,2
78-316,FUP,Świdwin 1,Brzeżno,,50
78-314,FUP,Świdwin 1,Sławoborze,Lipowa,11
78-300,FUP,Świdwin 1,Świdwin,Żwirki i Wigury,3
58-161,AP,Świebodzice,Świebodzice,os. Osiedle Sudeckie,10
58-160,UP,Świebodzice 1,Świebodzice,Świdnicka,10
58-160,FUP,Świebodzice 1,Dobromierz,Plac Wolności,6
58-163,FUP,Świebodzice 1,Świebodzice,Piasta,22
66-200,UP,Świebodzin,Świebodzin,Plac Wolności,5
66-218,FUP,Świebodzin,Lubrza,Świebodzińska,54
66-213,FUP,Świebodzin,Skąpe,,86
66-225,FUP,Świebodzin,Szczaniec,Herbowa,4 A
66-200,AP,Świebodzin,Świebodzin,os. Osiedle Łużyckie,39
66-201,AP,Świebodzin,Świebodzin,Sukiennicza,22
86-100,UP,Świecie nad Wisłą 1,Świecie,Mały Rynek,5
86-134,FUP,Świecie nad Wisłą 1,Dragacz,,4
86-140,FUP,Świecie nad Wisłą 1,Drzycim,Kościelna,2 B
86-111,FUP,Świecie nad Wisłą 1,Gruczno,Wojska Polskiego,2
© Copyright by Poczta Polska S.A. Wszelkie prawa zastrzeżone.,,,,Strona 1744 / 1767,ŚWI
Poczta Polska S.A.,,Oficjalny Spis Pocztowych Numerów Adresowych - lipiec 2024,,Strona 1745 / 1767,ŚWI
PNA,Nazwa placówki,,Miejscowość,Ulica,Nr
86-100,FUP,Świecie nad Wisłą 1,Grupa,Szarych Szeregów,1
86-131,FUP,Świecie nad Wisłą 1,Jeżewo,Czerska,4
86-130,FUP,Świecie nad Wisłą 1,Laskowice,Parkowa,2
86-141,FUP,Świecie nad Wisłą 1,Lniano,Wyzwolenia,18 A
86-105,FUP,Świecie nad Wisłą 1,Świecie,Ks. Stanisława Krausego,1
86-105,FUP,Świecie nad Wisłą 1,Świecie,Wojska Polskiego,9
86-105,FUP,Świecie nad Wisłą 1,Świecie,Ks. Kardynała Stefana Wyszyńskiego,15
86-182,FUP,Świecie nad Wisłą 1,Świekatowo,Dworcowa,9
23-236,AP,Świeciechów Duży,Świeciechów Duży,,202
76-020,AP,Świelino,Świelino,,6
06-150,UP,Świercze,Świercze,Wiejska,3 C
28-440,AP,Świerczyna,Świerczyna,,63
78-531,AP,Świerczyna,Świerczyna,,98
42-622,UP,Świerklaniec,Świerklaniec,Oświęcimska,17
42-625,FUP,Świerklaniec,Ożarowice,Dworcowa,15
42-665,FUP,Świerklaniec,Pyrzowice,Wolności,90
59-540,UP,Świerzawa,Świerzawa,Złotoryjska,15
59-550,FUP,Świerzawa,Wojcieszów,Pocztowa,2
38-242,AP,Święcany,Święcany,,240
55-010,UP,Święta Katarzyna,Święta Katarzyna,Główna,32
55-010,FUP,Święta Katarzyna,Radwanice,1 Maja,7
55-011,FUP,Święta Katarzyna,Siechnice,Jana Pawła II,20
55-010,FUP,Święta Katarzyna,Żórawina,Osiedleńcza,9
11-442,AP,Święta Lipka,Święta Lipka,,20
41-600,UP,Świętochłowice 1,Świętochłowice,Pocztowa,12
41-605,FUP,Świętochłowice 1,Świętochłowice,dr. Antoniego Bukowego,21
41-606,FUP,Świętochłowice 1,Świętochłowice,Chorzowska,19
41-608,FUP,Świętochłowice 1,Świętochłowice,Górna,4
